(26.77551466974983, 62, 97, 1.1646568775177002, 127)
(29.43703446006996, 195, 42, 1.3414442539215088, 52)
(21.050199054950447, 190, 107, 0.7883899211883545, 107)
(23.257109254730114, 102, 76, 1.2907400131225586, 62)
(8.667952809798985, 128, 179, 0.2889270782470703, 1)
(21.82021967262078, 163, 58, 1.2362768650054932, 85)
(25.10764980856939, 47, 106, 1.053086280822754, 88)
(17.130433237785443, 159, 199, 0.24213099479675293, 23)
(22.735414685609236, 3, 45, 1.3330700397491455, 46)
(11.582364275137063, 28, 189, 0.28835296630859375, 16)
(7.492952516513118, 207, 179, 0.30917906761169434, 1)
(12.957581791595773, 173, 184, 0.29036903381347656, 6)
(17.885640860901578, 203, 163, 0.6175050735473633, 97)
(6.355467133619519, 38, 181, 0.2644460201263428, 4)
(14.490163346610403, 95, 181, 0.45859813690185547, 93)
(22.112371206644294, 13, 94, 0.9904241561889648, 94)
(21.330130855655046, 59, 116, 0.8946840763092041, 115)
(23.03233375913285, 125, 57, 1.3792839050292969, 76)
(22.15217923859376, 149, 96, 0.8991050720214844, 109)
(18.240609741599147, 192, 99, 0.8371241092681885, 101)
(6.043484329414691, 124, 199, 0.19521808624267578, 19)
(18.830677681741054, 175, 137, 0.8759958744049072, 118)
(30.02192688779493, 149, 2, 1.4623820781707764, 7)
(6.55141303352258, 113, 168, 0.35761404037475586, 21)
(11.791201036536604, 28, 193, 0.2407999038696289, 23)
(6.810427672219812, 199, 180, 0.32163095474243164, 2)
(21.197802448984696, 117, 108, 0.9857568740844727, 92)
(16.62886867767663, 57, 154, 0.5513949394226074, 151)
(19.669497318096234, 196, 154, 0.6746749877929688, 129)
(21.703648619945756, 154, 111, 1.0275111198425293, 94)
(32.522371311027754, 6, 73, 1.3635401725769043, 77)
(5.275963004679101, 0, 180, 0.2922067642211914, 1)
(21.877656253079817, 46, 188, 0.35534000396728516, 73)
(27.078046498930096, 79, 44, 1.552825927734375, 92)
(6.096505691935857, 105, 174, 0.33089685440063477, 26)
(17.57321990223303, 191, 192, 0.3534979820251465, 104)
(22.283334688360227, 97, 155, 0.6269481182098389, 121)
(20.583383295788668, 87, 158, 0.7277820110321045, 176)
(21.427595754452213, 200, 141, 0.6492540836334229, 111)
(19.7300488355105, 201, 178, 0.3391549587249756, 9)
(26.488512714203374, 181, 19, 1.751310110092163, 57)
(8.297355055128723, 105, 174, 0.34268999099731445, 45)
(23.849673659895547, 134, 29, 1.5719208717346191, 32)
(5.55172174147672, 0, 180, 0.31890010833740234, 1)
(19.06463025308161, 192, 174, 0.4049201011657715, 91)
(19.5239771421812, 24, 80, 1.0714828968048096, 69)
(11.028798958779172, 28, 193, 0.22525691986083984, 13)
(17.59433781151596, 107, 78, 0.8632071018218994, 71)
(6.342401492365886, 22, 181, 0.3075258731842041, 2)
(17.973144579563055, 15, 142, 0.6979489326477051, 131)
(16.933946101624397, 90, 95, 0.8292379379272461, 63)
(7.1382247289049685, 0, 180, 0.34272313117980957, 2)
(5.989991247564476, 199, 181, 0.2741711139678955, 3)
(19.029737855583093, 36, 116, 0.8884520530700684, 118)
(4.894002443477409, 124, 196, 0.1935129165649414, 21)
(13.458603494861334, 52, 157, 0.4030110836029053, 90)
(17.37214148867442, 111, 176, 0.41900205612182617, 83)
(20.516709698247034, 187, 157, 0.6405618190765381, 108)
(15.801288498106672, 77, 104, 0.8130450248718262, 97)
(21.05456056897072, 81, 31, 1.218703269958496, 38)
(9.027051984279723, 148, 183, 0.27288079261779785, 3)
(15.939254525415162, 203, 137, 0.6499080657958984, 113)
(22.974421944001527, 198, 51, 1.2422981262207031, 52)
(6.231467559415011, 38, 181, 0.27150583267211914, 2)
(17.920376608563213, 94, 142, 0.7461850643157959, 95)
(18.06864967277078, 14, 110, 0.8497679233551025, 108)
(8.503272877397983, 126, 183, 0.247816801071167, 5)
(20.091871091889743, 175, 164, 0.4940321445465088, 149)
(17.8763833117041, 59, 152, 0.6645269393920898, 140)
(20.237458532477127, 2, 18, 1.2999870777130127, 36)
(19.659213859415008, 1, 177, 0.42731690406799316, 98)
(22.025933287898628, 141, 103, 1.0397818088531494, 74)
(26.195040709452222, 69, 0, 1.4718399047851562, 0)
(16.225164166183543, 13, 177, 0.5067317485809326, 96)
(18.728968173105965, 117, 117, 0.9925708770751953, 84)
(20.35574569624568, 20, 125, 0.9768331050872803, 102)
(8.999636867532331, 76, 162, 0.26070094108581543, 64)
(27.195343878527453, 188, 52, 1.4983317852020264, 72)
(22.50998392686916, 164, 113, 0.9318258762359619, 126)
(12.104017880431421, 15, 157, 0.5022251605987549, 75)
(17.33323908105418, 28, 183, 0.4076111316680908, 82)
(5.821725033757972, 156, 181, 0.28812074661254883, 2)
(7.145869854803639, 128, 184, 0.3154008388519287, 6)
(18.66162685325211, 162, 158, 0.643610954284668, 124)
(24.26164084322284, 197, 88, 1.147350788116455, 87)
(7.096252688902265, 123, 182, 0.3196868896484375, 4)
(3.7741578409572223, 113, 193, 0.21311283111572266, 21)
(7.6604720217414535, 124, 182, 0.33907604217529297, 35)
(5.5518840704924495, 10, 183, 0.29688191413879395, 4)
(13.887362918896077, 196, 178, 0.3998849391937256, 76)
