(26.77551466974983, 62, 114, 0.8566749095916748, 141)
(29.43703446006996, 195, 77, 1.0884299278259277, 86)
(21.050199054950447, 190, 135, 0.6283919811248779, 87)
(23.257109254730114, 102, 62, 1.2188539505004883, 44)
(8.667952809798985, 128, 174, 0.22399592399597168, 8)
(21.82021967262078, 163, 67, 1.1051709651947021, 52)
(25.10764980856939, 47, 122, 0.8609368801116943, 113)
(17.130433237785443, 159, 167, 0.38845109939575195, 60)
(22.735414685609236, 3, 86, 1.045543909072876, 62)
(11.582364275137063, 28, 166, 0.33946871757507324, 47)
(7.492952516513118, 207, 176, 0.23956990242004395, 11)
(12.957581791595773, 173, 170, 0.26792383193969727, 43)
(17.885640860901578, 203, 120, 0.7181119918823242, 70)
(6.355467133619519, 38, 176, 0.2288210391998291, 8)
(14.490163346610403, 95, 147, 0.5209338665008545, 66)
(22.112371206644294, 13, 84, 0.9596648216247559, 58)
(21.330130855655046, 59, 127, 0.7099440097808838, 85)
(23.03233375913285, 125, 74, 1.1242098808288574, 54)
(22.15217923859376, 149, 150, 0.5925498008728027, 113)
(18.240609741599147, 192, 141, 0.5838282108306885, 99)
(6.043484329414691, 124, 189, 0.1172029972076416, 14)
(18.830677681741054, 175, 110, 0.8717598915100098, 72)
(30.02192688779493, 149, 87, 1.0408122539520264, 118)
(6.55141303352258, 113, 189, 0.1930532455444336, 27)
(11.791201036536604, 28, 178, 0.2412421703338623, 51)
(6.810427672219812, 199, 177, 0.267930269241333, 6)
(21.197802448984696, 117, 110, 0.8729519844055176, 87)
(16.62886867767663, 57, 133, 0.5552279949188232, 71)
(19.669497318096234, 196, 130, 0.706402063369751, 78)
(21.703648619945756, 154, 94, 0.98891282081604, 69)
(32.522371311027754, 6, 83, 1.2783899307250977, 99)
(5.275963004679101, 0, 177, 0.2069871425628662, 4)
(21.877656253079817, 46, 106, 0.7629311084747314, 90)
(27.078046498930096, 79, 67, 1.2497508525848389, 39)
(6.096505691935857, 105, 184, 0.2161102294921875, 20)
(17.57321990223303, 191, 167, 0.3800020217895508, 78)
(22.283334688360227, 97, 102, 0.8359639644622803, 73)
(20.583383295788668, 87, 150, 0.5254690647125244, 131)
(21.427595754452213, 200, 151, 0.5501329898834229, 107)
(19.7300488355105, 201, 140, 0.4836537837982178, 84)
(26.488512714203374, 181, 73, 1.104773759841919, 73)
(8.297355055128723, 105, 188, 0.2042098045349121, 27)
(23.849673659895547, 134, 69, 1.254863977432251, 52)
(5.55172174147672, 0, 177, 0.23500585556030273, 4)
(19.06463025308161, 192, 144, 0.546605110168457, 112)
(19.5239771421812, 24, 111, 0.8616080284118652, 73)
(11.028798958779172, 28, 179, 0.25241804122924805, 50)
(17.59433781151596, 107, 153, 0.5369219779968262, 109)
(6.342401492365886, 22, 178, 0.26816701889038086, 7)
(17.973144579563055, 15, 135, 0.5577311515808105, 84)
(16.933946101624397, 90, 138, 0.599672794342041, 93)
(7.1382247289049685, 0, 177, 0.2667980194091797, 6)
(5.989991247564476, 199, 177, 0.2166440486907959, 7)
(19.029737855583093, 36, 137, 0.6124858856201172, 100)
(4.894002443477409, 124, 191, 0.13444089889526367, 15)
(13.458603494861334, 52, 158, 0.3743929862976074, 100)
(17.37214148867442, 111, 145, 0.503150224685669, 94)
(20.516709698247034, 187, 102, 0.9103829860687256, 68)
(15.801288498106672, 77, 139, 0.6323750019073486, 80)
(21.05456056897072, 81, 71, 0.9847822189331055, 53)
(9.027051984279723, 148, 177, 0.2050180435180664, 13)
(15.939254525415162, 203, 142, 0.466156005859375, 85)
(22.974421944001527, 198, 100, 0.9303979873657227, 80)
(6.231467559415011, 38, 177, 0.2159888744354248, 4)
(17.920376608563213, 94, 102, 0.8123259544372559, 64)
(18.06864967277078, 14, 101, 0.7295389175415039, 54)
(8.503272877397983, 126, 175, 0.20367193222045898, 15)
(20.091871091889743, 175, 107, 0.6534457206726074, 79)
(17.8763833117041, 59, 142, 0.5515897274017334, 83)
(20.237458532477127, 2, 89, 0.956824779510498, 62)
(19.659213859415008, 1, 136, 0.5998787879943848, 104)
(22.025933287898628, 141, 78, 1.0491108894348145, 56)
(26.195040709452222, 69, 89, 1.0648362636566162, 88)
(16.225164166183543, 13, 101, 0.7105371952056885, 61)
(18.728968173105965, 117, 120, 0.8215250968933105, 88)
(20.35574569624568, 20, 71, 1.0496907234191895, 47)
(8.999636867532331, 76, 183, 0.13181471824645996, 41)
(27.195343878527453, 188, 59, 1.329223871231079, 35)
(22.50998392686916, 164, 104, 0.8460252285003662, 74)
(12.104017880431421, 15, 172, 0.3164248466491699, 68)
(17.33323908105418, 28, 139, 0.5018830299377441, 65)
(5.821725033757972, 156, 178, 0.20261096954345703, 9)
(7.145869854803639, 128, 178, 0.2824230194091797, 8)
(18.66162685325211, 162, 138, 0.6462101936340332, 77)
(24.26164084322284, 197, 97, 0.9908270835876465, 76)
(7.096252688902265, 123, 179, 0.22760605812072754, 7)
(3.7741578409572223, 113, 192, 0.12408804893493652, 16)
(7.6604720217414535, 124, 172, 0.3149991035461426, 34)
(5.5518840704924495, 10, 179, 0.19066691398620605, 7)
(13.887362918896077, 196, 151, 0.40299010276794434, 64)
