,0,1,2,3
att1,276.43335,96647.69,12.795644,-0.010300499
att2,276.4327,96607.9,12.896133,0.10711281
att3,276.4042,96560.84,12.95065,0.09620915
att4,276.26694,96553.914,12.890966,0.081846476
att5,276.20178,96540.08,12.90906,0.22471173
att6,276.15985,96545.02,12.927348,0.21866065
att7,276.09177,96581.79,13.027961,0.10533491
att8,276.14066,96598.45,12.989263,0.064334065
att9,276.17395,96565.39,12.898252,0.117266096
att10,276.31302,96517.34,12.782549,0.2289661
att11,276.06964,96494.65,12.914815,0.23166488
att12,275.98224,96494.945,13.040189,0.24182944
att13,276.11768,96459.09,13.07279,0.2815261
att14,276.18503,96467.01,13.070006,0.24812505
att15,275.7871,96496.47,13.193627,0.20911555
att16,275.28506,96484.8,13.311709,0.24858941
att17,275.0726,96514.94,13.288703,0.26519427
att18,275.1105,96560.85,13.21867,0.40050346
att19,275.0969,96623.805,13.192085,0.44322208
att20,274.8243,96664.07,13.185718,0.50863975
att21,274.9702,96641.55,13.445539,0.5988213
att22,275.3286,96622.72,13.415182,0.45162582
att23,275.26892,96589.57,13.1332035,0.38287115
att24,275.1771,96548.97,12.990529,0.3643057
att25,275.2237,96545.94,12.865109,0.45773888
att26,275.5325,96616.914,12.716454,0.37121588
att27,275.8202,96664.37,12.688135,0.21824506
att28,275.927,96690.92,12.906686,0.32776815
att29,275.9327,96634.44,13.027971,0.21200159
att30,276.06473,96596.79,12.671798,0.26982406
att31,275.99078,96583.57,12.34105,0.35937318
att32,276.034,96623.61,12.160594,0.33983448
att33,276.22925,96588.73,12.176598,0.1937768
att34,276.2634,96505.086,12.063252,0.15126814
att35,275.77472,96523.16,12.1705,0.14879474
att36,275.21414,96575.914,12.428364,0.13712633
att37,275.23184,96604.516,12.478551,0.28590864
att38,275.26178,96618.516,12.392996,0.37867206
att39,275.17505,96652.2,12.487199,0.2992162
att40,275.01935,96727.234,12.410293,0.25662488
att41,275.2558,96685.12,12.177743,0.26945868
att42,275.743,96627.766,11.562299,-0.029578442
