,0,1,2,3
att1,277.44403,96475.55,13.377044,0.3275495
att2,277.49088,96435.34,13.054035,0.28108555
att3,277.49048,96467.52,12.995976,0.31140053
att4,277.44498,96513.02,12.819058,0.3865967
att5,277.50366,96492.4,12.608528,0.34660593
att6,277.6243,96439.46,12.668674,0.26908892
att7,277.35236,96435.44,12.789736,0.39143592
att8,277.1576,96401.695,12.986221,0.4797351
att9,277.09134,96376.83,12.792272,0.5336995
att10,277.11612,96362.71,12.747004,0.4392873
att11,277.34128,96327.91,12.777825,0.32742223
att12,277.21448,96352.15,12.91763,0.25860566
att13,276.92667,96402.22,12.745359,0.47542736
att14,276.98254,96442.445,12.724607,0.3792491
att15,277.0035,96467.43,12.916132,0.4271923
att16,277.15778,96480.34,12.7984295,0.46604356
att17,277.04163,96448.27,12.690172,0.39525902
att18,276.93964,96341.67,12.629491,0.7368064
att19,276.7265,96351.92,12.570799,0.6522138
att20,276.7489,96420.22,12.354332,0.4710133
att21,276.82086,96401.94,12.197305,0.46291858
att22,276.98465,96333.88,12.099773,0.3999731
att23,276.91168,96335.37,12.16626,0.46903297
att24,276.47678,96390.33,12.511152,0.52995545
att25,276.35977,96424.71,12.854669,0.47687373
att26,276.47122,96466.68,12.848388,0.60203546
att27,276.5632,96460.77,12.931821,0.5675974
att28,276.47055,96460.14,12.855086,0.51847607
att29,276.3875,96484.945,13.076113,0.57767236
att30,276.3353,96468.15,13.207516,0.48772594
att31,276.12302,96490.26,13.340676,0.41871428
att32,276.06464,96496.49,13.501029,0.37989438
att33,275.94864,96501.36,13.668277,0.40905827
att34,276.21066,96418.06,13.636138,0.24869673
att35,276.51025,96348.59,13.097579,0.17270263
att36,276.49072,96318.516,12.4520035,0.12485018
att37,276.43027,96318.99,12.310999,0.39410084
att38,276.3145,96326.03,12.566583,0.2956498
att39,276.5068,96277.75,12.665808,0.22790344
att40,276.57028,96244.41,12.887938,0.024352726
att41,276.73474,96223.266,12.994271,0.01986462
att42,276.95343,96260.86,13.206555,0.09326446
att43,276.71033,96247.69,13.190849,0.16357341
att44,276.56137,96255.85,13.28228,0.34973958
att45,276.48184,96305.06,13.465964,0.552246
att46,276.2384,96353.38,13.247813,0.35371643
att47,276.2745,96387.734,12.737746,0.36455002
att48,276.35577,96367.07,12.74793,0.29887033
att49,276.4647,96315.97,12.693798,0.28968763
att50,276.52768,96286.77,12.919928,0.18799627
att51,276.63208,96277.86,12.7476425,0.15018277
att52,276.8686,96281.62,12.392125,0.18383677
att53,276.52417,96256.28,12.662546,0.15568045
att54,276.55322,96264.46,12.401423,0.16349968
att55,276.61963,96340.75,12.404611,0.24905945
att56,276.48007,96357.734,12.620298,0.30833492
att57,276.2164,96378.61,12.817206,0.24467002
att58,276.0994,96370.2,12.901348,0.34525982
att59,275.83258,96334.37,12.96797,0.21594127
att60,275.56787,96312.83,13.059677,0.16858356
att61,275.65393,96344.76,13.075438,0.29318637
att62,276.28357,96399.7,12.729181,0.23821822
att63,276.70282,96402.4,12.559794,0.1445681
att64,276.52643,96326.67,12.75765,0.04121088
att65,276.35678,96271.63,12.971797,0.1903943
att66,276.62762,96250.85,13.2598,0.08224373
att67,276.69482,96237.92,13.460227,0.070135385
att68,276.64026,96278.03,13.786508,-0.042325813
att69,276.63077,96314.66,13.801918,0.11912222
att70,276.6818,96356.06,13.976544,0.23388667
att71,276.42633,96348.69,14.178453,0.20169058
att72,276.1395,96347.74,14.181275,0.23859636
att73,275.8674,96346.77,14.3390875,0.21168427
att74,275.91556,96256.29,13.944395,0.0066281557
att75,276.20374,96270.77,13.666152,-0.014692762
att76,276.12238,96405.65,13.896128,-0.040670153
att77,276.2403,96477.62,13.934474,0.089030854
att78,276.19037,96477.21,13.559589,0.080978855
att79,276.22128,96460.58,13.55137,0.033267993
att80,276.0189,96396.445,13.847267,0.26108894
att81,276.11807,96365.17,13.905902,0.09111491
att82,276.23065,96352.16,13.802325,0.16452624
att83,276.58752,96244.14,13.393071,0.10195378
att84,276.54657,96170.49,13.263474,-0.10053586
att85,276.1874,96184.22,13.5216255,-0.07130064
att86,275.98642,96231.55,13.8016405,0.011629195
att87,276.0189,96254.195,13.810643,-0.10904479
att88,275.86044,96253.86,13.666301,-0.13942476
att89,275.6797,96297.664,13.780976,-0.14741999
att90,275.64996,96375.44,13.866578,-0.13791695
att91,275.6512,96465.21,13.729908,0.035276
att92,276.0919,96468.87,13.180187,-0.11869292
att93,276.4536,96469.12,12.99918,-0.09397632
att94,276.4521,96474.59,13.336613,-0.1286375
att95,276.68045,96478.07,13.464838,0.037347037
att96,276.6915,96450.13,13.575501,-0.09934914
att97,276.80048,96366.5,13.625975,-0.1787088
att98,276.73465,96314.63,13.551792,-0.16707961
att99,276.52524,96286.77,13.722728,-0.111899085
att100,276.13028,96286.97,13.78063,-0.11197477
att101,276.7735,96277.73,13.603723,-0.119753994
att102,277.3835,96213.53,13.314634,-0.13947032
att103,277.4039,96221.54,13.065464,-0.16795167
att104,277.65622,96236.81,12.920919,-0.33206648
att105,277.70486,96212.8,12.921433,-0.23361987
att106,277.74808,96186.27,12.913697,-0.2125761
att107,277.70206,96159.55,12.593654,-0.20714933
att108,277.3114,96148.336,12.618533,-0.30368227
att109,277.1535,96182.41,12.536745,-0.10778989
att110,277.73865,96244.484,12.573918,-0.08676425
att111,278.0663,96328.61,12.536333,-0.15992196
att112,278.106,96409.78,12.555489,-0.34439015
att113,278.23108,96454.41,12.45244,-0.4753915
att114,277.9072,96474.29,12.407817,-0.41726038
att115,277.93707,96472.94,12.933259,-0.3422338
att116,277.80103,96476.71,13.214557,-0.26354164
att117,277.7557,96467.945,13.089166,-0.35663998
att118,277.87103,96432.67,12.93701,-0.49016127
att119,277.68292,96409.586,12.903464,-0.5757082
att120,277.5255,96402.5,13.031642,-0.4867809
att121,277.7153,96408.32,13.122478,-0.42895025
att122,277.9822,96421.43,12.725217,-0.34041095
att123,278.1965,96436.734,12.877136,-0.47037908
att124,278.15076,96399.43,13.098092,-0.27217704
att125,278.40857,96424.375,13.108589,-0.22005722
att126,278.53406,96493.01,13.239283,-0.50842214
att127,278.36264,96516.32,13.515132,-0.48134276
att128,278.0868,96519.31,13.735971,-0.36598727
att129,278.22766,96528.85,13.803837,-0.46200055
att130,278.0153,96500.97,14.045025,-0.7179901
att131,278.17044,96416.13,13.979816,-0.49756348
att132,278.55032,96388.81,13.848529,-0.41398004
att133,278.40176,96361.53,13.925329,-0.49184543
att134,278.4324,96310.53,13.88954,-0.35894015
att135,278.42218,96247.57,13.797336,-0.29692736
att136,278.54498,96270.69,13.525732,-0.39660627
att137,278.4131,96290.19,13.388485,-0.44002092
att138,278.4227,96286.32,13.0629635,-0.25108284
att139,278.81653,96356.33,12.662377,-0.41514498
att140,278.8882,96367.77,12.698416,-0.61223036
att141,278.89282,96297.74,12.31287,-0.41393405
att142,278.6311,96328.2,12.297165,-0.5150665
att143,278.91592,96301.19,12.176221,-0.5880716
att144,279.4387,96324.43,11.874039,-0.50453526
att145,279.45706,96358.33,11.738783,-0.512762
