,0,1,2,3
att1,276.98157,96649.18,13.404563,0.20009811
att2,276.8479,96661.47,13.56721,0.29672563
att3,276.75092,96647.125,13.715873,0.25069648
att4,276.71054,96632.54,13.563152,0.34397358
att5,276.79163,96628.086,13.044788,0.28916666
att6,277.19354,96584.266,12.505125,0.20923439
att7,277.31635,96594.375,12.265138,0.2760836
att8,277.27676,96632.46,12.567145,0.24001913
att9,277.0231,96679.34,12.566986,0.2777264
att10,276.7569,96676.1,12.688296,0.23084952
att11,276.4301,96697.18,12.951459,0.33267134
att12,276.55933,96641.5,13.038249,0.34639835
att13,276.68442,96631.23,13.096271,0.33168674
att14,276.69885,96620.17,13.181446,0.35995057
att15,276.544,96634.82,12.950467,0.3340098
att16,276.7594,96674.195,12.904029,0.18350838
att17,276.9456,96711.8,12.341859,0.2334562
att18,276.8486,96722.305,12.640738,0.47426555
att19,276.95496,96733.01,12.712257,0.3828083
att20,276.82635,96815.39,12.784217,0.54733163
att21,276.87787,96848.4,12.949352,0.43272454
att22,277.29282,96866.61,12.400696,0.20968607
att23,277.6907,96874.36,11.528935,0.40799758
att24,277.6064,96854.94,11.690101,0.5029565
att25,277.12997,96827.88,12.051069,0.33498198
att26,277.106,96746.77,11.807471,0.2644217
att27,276.99176,96701.695,12.153965,0.29181424
att28,276.6362,96753.2,12.668863,0.2719702
att29,276.6791,96777.96,13.129685,0.36317748
att30,276.88132,96728.4,13.010976,0.27756286
att31,277.30618,96684.51,12.573884,0.34287292
att32,277.54605,96672.46,12.411094,0.2150753
att33,277.2657,96676.2,12.576595,0.27006763
att34,277.00278,96682.77,12.89145,0.18387567
att35,276.64996,96712.09,13.180798,0.26603514
att36,276.53262,96767.76,13.288748,0.3820815
att37,276.41623,96817.24,13.245953,0.06644321
att38,276.22897,96820.08,13.102265,0.23338962
att39,276.095,96798.164,12.817389,0.22007631
att40,276.26398,96765.836,12.849729,0.24539682
att41,276.3799,96789.94,12.775963,0.33438936
att42,276.23117,96814.67,12.773332,0.20366916
att43,276.20447,96822.39,12.76921,0.07506671
att44,276.20227,96801.57,12.822324,0.12692457
