,0,1,2,3
att1,276.89816,96584.08,13.262429,0.29741547
att2,276.93253,96585.22,13.073128,0.33652017
att3,277.01877,96599.37,13.180454,0.24126261
att4,276.95242,96624.45,13.07297,0.19989063
att5,277.0452,96568.22,12.591691,0.15366264
att6,277.24933,96541.03,12.506356,0.10056904
att7,277.20486,96539.875,12.420716,0.15634148
att8,277.2314,96527.75,12.38024,0.3715298
att9,277.12494,96502.1,12.27481,0.33775026
att10,277.32263,96464.18,12.001887,0.34795874
att11,277.16837,96442.6,12.110826,0.3519615
att12,276.7202,96513.805,12.375306,0.36650318
att13,276.59262,96593.54,12.684262,0.3534876
att14,276.54428,96614.6,12.949096,0.27956444
att15,276.34515,96633.89,12.94309,0.26293772
att16,276.3952,96651.62,12.725168,0.38368934
att17,276.58466,96589.71,12.444636,0.47734115
att18,276.7226,96588.18,12.201951,0.37526453
att19,276.51132,96585.05,12.281085,0.43975666
att20,276.3912,96543.914,12.487919,0.4037026
att21,276.13336,96577.695,12.59892,0.5188471
att22,276.2493,96551.68,12.6915,0.4443647
att23,276.13385,96556.59,12.657301,0.404785
att24,276.18802,96573.53,12.620979,0.47739738
att25,276.52905,96658.195,12.342382,0.4328073
att26,276.77716,96711.71,12.200806,0.39503536
att27,276.92392,96692.41,12.262745,0.30926374
att28,276.60806,96681.586,12.538775,0.27513903
att29,276.49045,96606.195,12.645494,0.37341896
att30,276.3769,96574.21,12.647932,0.4036057
att31,276.19983,96542.25,12.808396,0.54907817
att32,276.0064,96518.39,12.806834,0.4515917
att33,275.88745,96520.695,12.660238,0.17905171
att34,275.49716,96535.76,12.746493,0.18447888
att35,275.61655,96547.984,12.745336,0.3667391
att36,275.4676,96588.8,12.719762,0.4164594
att37,275.4883,96615.08,12.606905,0.27878818
att38,275.54736,96623.13,12.395667,0.33407918
att39,275.40286,96609.02,12.046375,0.14635287
att40,275.21637,96660.34,11.865512,0.17997171
att41,275.30145,96661.42,11.691254,0.17595817
att42,275.49347,96573.31,11.6692295,0.12148502
att43,275.33606,96514.21,12.133035,0.12411144
att44,275.19598,96499.58,12.401604,-0.004201799
att45,275.29953,96524.22,12.541327,-0.009313958
att46,275.26254,96522.67,12.583551,0.11023982
att47,275.26868,96533.73,12.597069,0.17552902
att48,275.6174,96549.08,12.733811,0.1577483
att49,275.80603,96603.19,12.551611,0.08632142
att50,275.91168,96561.61,12.145514,0.14192079
att51,275.96817,96525.32,11.924443,0.099275135
att52,275.97397,96513.914,11.960127,0.20674856
att53,275.8908,96498.45,12.267301,0.08467934
att54,275.64264,96481.125,12.352649,0.067706466
att55,275.5867,96509.51,12.5679035,0.11090471
att56,275.7335,96498.72,12.866551,0.10721944
att57,275.6019,96523.85,13.063017,0.10398229
att58,275.4165,96563.29,13.304499,0.10730122
att59,275.42325,96574.19,13.147413,0.16182283
att60,275.1797,96516.15,13.1763525,0.2324649
att61,274.94803,96487.125,13.323833,0.12214043
att62,275.01965,96504.29,13.246641,0.27085617
att63,275.11697,96416.234,12.860823,0.36289588
att64,274.52496,96386.664,13.060239,0.25931424
att65,274.30966,96409.16,13.223095,0.20273326
att66,274.5659,96431.32,13.23766,0.1738785
att67,274.37994,96492.9,13.345916,-0.0010273496
att68,274.48132,96530.86,13.194664,-0.03835498
att69,274.42978,96563.05,13.275899,-0.10011784
att70,274.3147,96519.35,13.280177,-0.04075238
att71,274.06714,96431.48,13.323409,0.16161449
att72,273.90265,96389.09,13.560185,0.025079045
att73,273.83908,96345.53,13.784474,-0.039561395
att74,273.80273,96347.766,14.083798,-0.015933933
att75,273.5713,96355.12,14.1413965,-0.0074636904
att76,273.2786,96371.7,14.16825,-0.13994284
att77,273.4023,96403.96,14.567588,-0.06788144
att78,273.49298,96457.63,14.7895975,0.0049753524
att79,273.6152,96476.125,14.82286,-0.010065471
att80,273.6618,96466.93,14.564242,-0.11702806
att81,273.85388,96429.41,14.2200165,-0.15444623
att82,273.86517,96388.1,13.866813,-0.028546304
att83,273.78293,96409.3,13.893627,-0.08194232
att84,273.9481,96419.35,13.841351,-0.008521476
att85,274.18137,96447.87,13.665462,0.057432618
att86,274.24377,96439.875,13.422756,-0.16504158
att87,274.3445,96381.93,13.253891,-0.17247508
att88,274.57715,96376.266,13.338007,-0.082038395
att89,274.46713,96453.31,13.723112,-0.029656444
att90,274.52734,96477.05,14.028635,-0.18501496
att91,274.3241,96534.59,14.159572,-0.22067328
att92,274.18164,96557.58,14.29171,-0.23943286
att93,274.39795,96538.164,14.226669,-0.18067251
att94,274.6475,96522.2,14.242656,-0.086925305
att95,274.54468,96467.08,14.35037,-0.1111757
att96,274.75647,96431.8,14.299344,-0.20564489
att97,274.96942,96411.96,14.086477,-0.2645252
att98,274.7771,96439.125,13.88264,-0.26253027
att99,274.79056,96476.516,13.8603735,-0.3343624
att100,274.7896,96534.44,13.815166,-0.29430637
att101,275.09467,96576.59,13.551736,-0.3112385
att102,275.42603,96576.85,13.472759,-0.27028903
att103,275.87567,96580.03,13.410858,-0.30428547
att104,275.9828,96575.41,13.391307,-0.16605967
att105,275.95535,96549.33,13.474242,-0.15798306
att106,275.9325,96552.36,13.71196,-0.3009331
att107,275.9352,96513.5,13.798945,-0.29922464
att108,275.82538,96457.57,13.7922325,-0.1969709
att109,275.6227,96395.79,13.666004,-0.28714594
att110,275.8494,96402.23,13.736163,-0.27745903
att111,276.3964,96464.92,13.653524,-0.40123373
att112,276.82062,96583.05,13.725368,-0.30241695
att113,276.71585,96662.13,13.862276,-0.33963078
att114,276.48303,96685.664,13.826884,-0.531303
att115,276.35037,96714.19,13.755511,-0.5284228
att116,276.29358,96736.81,13.819902,-0.46190524
att117,276.2023,96726.58,13.593386,-0.3733722
att118,276.31003,96707.97,13.299773,-0.45527562
att119,276.35056,96682.92,13.3128195,-0.3989306
att120,276.36795,96701.43,13.46437,-0.44628888
att121,276.50894,96709.27,13.372752,-0.4580878
att122,276.7979,96748.445,13.506948,-0.40848827
att123,276.78702,96802.88,13.593555,-0.43524522
att124,276.8063,96828.98,13.192957,-0.4299399
att125,276.8158,96782.49,12.854471,-0.5721698
att126,276.90002,96725.29,13.229232,-0.45969445
att127,276.80252,96687.695,13.316133,-0.46370122
att128,277.15842,96649.61,13.150786,-0.45970783
att129,277.20316,96607.195,13.144978,-0.36349693
att130,277.26242,96568.7,13.510601,-0.42475072
att131,277.45987,96502.8,13.4824,-0.49362147
att132,277.4764,96434.53,13.52919,-0.48041368
att133,277.46338,96432.56,13.541902,-0.5706659
att134,277.43378,96474.81,13.222576,-0.49447182
att135,277.43564,96552.65,13.148005,-0.42320657
att136,277.5248,96569.14,13.042215,-0.50986195
att137,277.62485,96605.63,13.266237,-0.58089966
att138,277.71155,96588.62,13.509225,-0.42408094
att139,277.62128,96580.77,13.19445,-0.41560018
att140,277.5099,96538.29,13.01811,-0.6058656
att141,277.73502,96458.18,12.694462,-0.6900884
att142,278.17294,96439.52,12.169693,-0.7194928
att143,278.69662,96411.21,11.876564,-0.72076184
