,0,1,2,3
att1,277.01428,96344.195,13.897773,0.5192542
att2,276.8452,96411.51,13.888318,0.46982518
att3,276.89532,96408.375,13.8430605,0.5153502
att4,276.89902,96392.76,13.537855,0.6714792
att5,277.41223,96378.66,13.225429,0.6324328
att6,277.56308,96355.875,13.035021,0.65671813
att7,277.38382,96330.336,12.776436,0.51657933
att8,276.97214,96307.38,12.91124,0.51657647
att9,277.13992,96285.62,12.83435,0.68717575
att10,277.10068,96311.66,12.300241,0.64799565
att11,277.0271,96329.164,12.665752,0.6479264
att12,276.72256,96356.82,12.924858,0.62792915
att13,276.73193,96368.56,13.084205,0.6050924
att14,276.97894,96357.555,13.027311,0.57195306
att15,277.3058,96348.84,12.867634,0.32868353
att16,277.76816,96319.33,12.190228,0.38755146
att17,277.47293,96362.555,12.440533,0.43584397
att18,277.61002,96369.09,12.459255,0.44764748
att19,277.4111,96404.09,12.321832,0.33421057
att20,277.0702,96370.336,12.463185,0.49185133
att21,276.61172,96393.94,12.456518,0.54809284
att22,276.2315,96443.69,12.790142,0.60880244
att23,275.90256,96442.86,13.078146,0.72129023
att24,275.6824,96454.26,13.32418,0.6666801
att25,275.8086,96468.41,13.53029,0.44822505
att26,275.97565,96506.79,13.309091,0.46987924
att27,276.19702,96485.69,12.457222,0.47188643
att28,276.39365,96450.46,12.124684,0.538228
att29,275.99997,96412.94,12.24488,0.57633203
att30,276.07227,96394.99,12.197728,0.7933534
att31,275.97763,96389.01,12.406574,0.7262636
att32,275.77112,96371.92,12.712388,0.5736674
att33,275.59674,96402.664,13.201178,0.58624256
att34,275.58234,96350.83,13.317411,0.61252385
att35,275.96136,96324.31,13.183402,0.5090659
att36,275.89575,96451.31,13.194245,0.19412021
att37,276.12448,96519.375,13.231887,0.36424375
att38,276.74295,96503.34,12.615839,0.39465958
att39,276.78714,96488.02,11.963223,0.33613607
att40,276.9687,96401.73,11.818335,0.115369216
att41,276.82944,96306.62,11.808777,0.21703781
att42,276.56628,96268.945,11.902949,0.271116
att43,276.42188,96337.75,11.950299,0.30699593
att44,276.48944,96396.31,11.973285,0.08997168
att45,276.26016,96426.72,12.024402,0.05917449
att46,276.2523,96423.61,12.126147,0.059239056
att47,276.40793,96399.46,12.060983,0.15376152
att48,276.72452,96449.0,11.886029,0.045694616
att49,276.86966,96502.1,11.670826,0.19111125
att50,276.9562,96501.39,11.591771,-0.010154898
att51,276.45746,96439.984,11.722688,0.18351515
att52,276.1074,96421.08,11.941598,0.18635562
att53,276.0757,96439.8,12.1456,0.13988212
att54,276.27777,96438.086,12.026856,0.20895644
att55,276.6485,96457.63,11.942962,0.39637384
att56,276.36786,96508.18,12.202934,0.2968123
att57,275.893,96508.836,12.43143,0.24229373
att58,275.55142,96447.19,12.574278,0.39997536
att59,275.47598,96459.445,12.626495,0.40106174
att60,275.4146,96523.21,12.748082,0.20563754
att61,275.43616,96496.72,12.804083,0.16963673
att62,275.44492,96475.89,12.699397,0.2226019
att63,275.18744,96466.03,12.509478,0.08684278
att64,275.22733,96429.86,12.296771,0.06444277
att65,276.02588,96295.875,12.080353,0.23483072
att66,275.66287,96379.13,12.450564,0.14227092
att67,275.84076,96460.125,12.282972,0.11126429
att68,276.63126,96430.82,12.276822,-0.10002272
att69,276.65286,96414.234,12.437674,0.23518658
att70,276.37927,96405.25,12.803359,-0.03505032
att71,276.25717,96442.03,12.995359,0.13876349
att72,276.18927,96445.54,13.231395,0.31914687
att73,275.93976,96400.51,13.430531,0.16809173
att74,275.6728,96360.76,13.564376,0.2135105
att75,275.48175,96370.07,13.776556,0.21832879
att76,275.74463,96413.55,13.701574,0.11905358
att77,275.9506,96394.54,13.920773,0.15264457
att78,275.96017,96373.586,13.895567,0.11539961
att79,276.11987,96421.48,13.735535,0.16359036
att80,275.93893,96518.45,13.879322,-0.010486899
att81,276.0525,96592.26,13.750931,-0.18635175
att82,276.0522,96603.15,13.417535,-0.07995707
att83,276.04733,96549.86,13.4801655,-0.074664086
att84,276.0854,96499.41,13.6087265,0.018134618
att85,275.94577,96402.57,13.243002,0.052453563
att86,275.96954,96319.15,12.990211,0.068556115
att87,275.74063,96358.555,13.13314,0.0066735023
att88,275.60416,96425.65,13.518251,-0.08547259
att89,275.60687,96443.234,13.718655,0.11611121
att90,275.9471,96457.48,13.601887,0.07059559
att91,276.33337,96439.23,13.524167,0.061887488
att92,276.6354,96457.54,13.508853,-0.1081944
att93,276.82895,96465.195,13.326312,-0.1292912
att94,276.9394,96467.25,12.999162,-0.11025958
att95,276.94235,96458.0,12.945856,0.016256742
att96,276.56567,96438.93,12.884928,-0.03646392
att97,276.53366,96502.57,13.051042,-0.15184733
att98,276.60318,96528.58,13.173738,-0.17591314
att99,276.66898,96513.15,13.190337,-0.23497044
att100,276.37076,96458.85,13.216116,-0.21366617
att101,276.5257,96415.38,13.043663,-0.12172645
att102,276.67334,96395.35,13.010607,-0.13769306
att103,276.81802,96394.58,13.201931,-0.17086278
att104,277.1085,96425.52,13.100559,-0.059121802
att105,277.20862,96439.41,12.96265,-0.16359471
att106,277.40317,96440.16,13.084439,-0.33526996
att107,277.2983,96420.81,13.133246,-0.1633645
att108,277.3838,96428.65,13.290404,-0.24302028
att109,277.29248,96433.79,13.601123,-0.24389167
att110,277.26117,96427.79,13.675399,-0.2472745
att111,277.3058,96428.31,13.65935,-0.25532904
att112,277.51447,96433.22,13.297046,-0.21721736
att113,277.592,96452.95,13.152112,-0.29802704
att114,277.7775,96458.04,12.942348,-0.22509408
att115,277.68964,96525.87,13.1620035,-0.45116046
att116,277.73962,96543.016,13.043967,-0.22527952
att117,277.53497,96520.234,13.302332,-0.3164668
att118,277.6376,96470.46,13.066247,-0.3877311
att119,277.8292,96459.65,12.921193,-0.42907524
att120,277.465,96480.53,12.911424,-0.24672464
att121,277.6494,96440.664,12.995251,-0.2715181
att122,277.7833,96414.414,13.018491,-0.26524425
att123,277.9578,96470.72,13.097757,-0.29961845
att124,278.2652,96478.22,12.974817,-0.36584473
att125,278.65933,96477.83,12.855924,-0.3857457
att126,278.78696,96480.69,12.682306,-0.46751693
att127,279.06677,96494.18,12.477619,-0.4713079
att128,278.8967,96516.86,12.544044,-0.49784148
att129,279.23788,96506.06,12.804845,-0.55264825
att130,279.50046,96539.93,12.759082,-0.37774134
att131,279.27274,96546.55,12.7222595,-0.2918435
att132,279.1827,96539.055,12.75654,-0.3235443
att133,279.1578,96590.0,12.72815,-0.29616135
att134,279.2468,96647.26,12.866024,-0.52195567
att135,279.28238,96593.5,12.843063,-0.26477528
att136,279.1518,96563.42,12.476298,-0.43400288
att137,278.96722,96541.34,12.430267,-0.44930646
att138,279.05222,96458.414,12.35744,-0.5219471
att139,279.02103,96396.84,12.325601,-0.41967547
att140,279.20856,96420.45,12.208058,-0.45211166
att141,279.19662,96454.664,12.291643,-0.6712317
att142,279.16968,96404.84,12.373653,-0.62432057
att143,279.4106,96318.41,12.291607,-0.41555065
att144,279.46323,96276.77,12.163865,-0.4190067
att145,279.4052,96310.16,12.360549,-0.61303836
att146,279.03226,96317.09,12.507419,-0.55507404
att147,279.4615,96280.61,12.1712,-0.30921027
att148,279.43152,96357.12,12.430006,-0.49203947
att149,279.63242,96360.46,12.404097,-0.662829
att150,280.09402,96365.99,12.337704,-0.45334652
att151,280.14725,96361.23,12.283137,-0.64954805
att152,280.06592,96324.8,12.333176,-0.5178006
att153,279.78162,96358.19,12.529922,-0.35010076
att154,279.52963,96446.35,12.542492,-0.6249361
att155,279.71698,96486.164,12.424618,-0.43439677
att156,279.78162,96465.35,12.325197,-0.42175785
att157,279.74695,96534.414,12.520636,-0.56294024
att158,279.7409,96581.58,12.390728,-0.6187641
att159,279.71573,96580.43,12.1315775,-0.5459911
att160,279.9403,96569.125,11.751479,-0.61746943
att161,280.1261,96573.375,11.41615,-0.62857383
att162,280.32492,96586.945,11.380731,-0.7777243
att163,280.5951,96556.31,11.40712,-0.8834436
att164,280.58154,96498.77,11.244587,-0.8357885
att165,280.5157,96493.37,10.9352045,-0.78508455
att166,280.82016,96480.34,10.424304,-0.96864986
att167,280.95743,96427.28,10.038667,-1.0900948
att168,281.07034,96375.55,9.994997,-1.2637584
att169,280.7117,96341.05,10.090859,-1.0211519
att170,280.5752,96306.9,10.131275,-0.76026237
att171,280.3453,96253.945,10.065772,-0.6956589
att172,280.13403,96243.945,9.953453,-0.6146355
att173,279.93365,96255.664,9.841075,-0.7227643
att174,280.3092,96332.6,9.409561,-0.7245718
att175,280.72308,96391.16,9.40543,-0.87132406
att176,280.83875,96425.9,9.33729,-0.9055011
att177,280.65967,96464.84,9.592837,-0.9142664
att178,280.25977,96469.93,9.801878,-0.86501986
att179,280.4053,96543.65,9.966481,-0.91855586
att180,280.94608,96603.984,9.71237,-0.86075234
att181,281.23907,96583.35,9.402402,-0.9580953
att182,281.18323,96527.57,9.606886,-0.99575615
att183,280.87473,96557.03,9.942472,-0.79840356
att184,280.84546,96600.766,10.121162,-0.7379202
att185,280.86676,96594.29,10.290011,-0.85097015
att186,280.7735,96549.67,10.36143,-0.74529856
att187,280.63144,96485.34,10.479396,-0.77532506
att188,280.39963,96466.19,10.643336,-0.6095338
att189,280.21024,96467.625,10.645116,-0.6212156
