,0,1,2,3
att1,277.21875,96584.18,12.969106,0.022326019
att2,277.68298,96491.97,12.695763,0.17095627
att3,277.57147,96513.7,12.792251,0.19183242
att4,277.40015,96453.37,12.602534,0.29477572
att5,277.38702,96418.46,12.4843,0.19394708
att6,277.24875,96453.5,12.483021,0.25278282
att7,277.09418,96500.8,12.568844,0.29672772
att8,277.023,96505.305,12.857363,0.35732502
att9,276.86597,96540.49,13.092318,0.5639802
att10,277.0811,96550.34,12.965126,0.3801599
att11,276.79404,96586.79,12.953807,0.2898537
att12,276.7514,96599.41,13.099759,0.46000203
att13,276.90823,96570.57,13.05879,0.5360113
att14,276.79285,96519.695,12.998233,0.5818941
att15,276.86374,96476.84,13.018082,0.597057
att16,276.84042,96469.87,13.078059,0.38303563
att17,276.8398,96456.586,13.345281,0.47310892
att18,276.99048,96446.36,13.416321,0.32079068
att19,276.859,96540.16,13.720813,0.43195778
att20,276.847,96613.125,13.771196,0.6159448
att21,276.69418,96633.875,13.656742,0.4831642
att22,276.44565,96567.266,13.525896,0.26518574
att23,276.31232,96534.625,13.184892,0.14830783
att24,276.1238,96578.96,12.940286,0.30371967
att25,276.13678,96593.914,13.090378,0.3934191
att26,275.98,96593.39,12.877268,0.29596952
att27,275.81796,96595.28,12.935104,0.3882955
att28,275.65,96581.86,13.150247,0.3896994
att29,275.5551,96570.21,13.303676,0.47993258
att30,275.38242,96575.99,13.256253,0.42943415
att31,275.2496,96525.44,13.437603,0.46038637
att32,275.01978,96508.7,13.756222,0.33004293
att33,275.22595,96514.65,13.661418,0.29358461
att34,275.2431,96492.016,13.377611,0.28566122
att35,274.73508,96495.68,13.209671,0.20335151
att36,274.3713,96514.875,13.419562,0.1983647
att37,274.23184,96496.18,13.468402,0.46059582
att38,274.17004,96489.93,13.735497,0.26194254
att39,274.2507,96524.68,13.883012,0.093120255
att40,274.305,96528.18,13.914883,0.15520746
att41,274.56583,96548.125,13.842063,0.23924194
att42,274.59198,96609.414,13.665606,0.11726328
att43,274.7076,96585.836,13.385902,0.07855798
att44,274.63675,96500.76,13.17185,0.16801946
att45,274.58453,96486.99,13.275007,0.20727198
att46,274.36438,96457.39,13.724199,0.088526644
att47,274.5008,96383.91,13.595155,0.2944189
att48,274.70932,96377.2,13.116408,0.021637341
att49,274.62506,96365.67,13.067859,0.18893756
att50,274.49625,96376.88,13.019771,0.16590586
att51,274.58005,96414.83,12.800699,0.23062707
att52,274.72736,96428.73,12.789947,0.29349998
att53,274.7998,96511.02,12.886441,0.0479016
att54,274.71002,96531.484,12.805036,0.1054738
att55,274.8992,96474.71,12.850717,-0.035529718
att56,274.89532,96353.664,12.597135,0.20782645
att57,274.41525,96331.266,12.812564,0.39593622
att58,274.3687,96343.49,12.71331,0.09248495
att59,274.54996,96354.09,12.973435,0.039781336
att60,274.43054,96442.05,13.099279,0.1322147
att61,274.79803,96464.266,13.131586,0.10261047
att62,275.0402,96444.54,13.302865,0.06312412
att63,274.98163,96406.61,13.277424,0.06465105
att64,274.94427,96348.375,12.898916,0.19296053
att65,274.99823,96345.42,12.770502,0.0873936
att66,274.58966,96367.4,12.995546,0.074861154
att67,274.3072,96448.11,13.17385,0.017250944
att68,274.4765,96528.586,13.409642,0.2531386
att69,274.8222,96548.98,13.546447,0.21596377
att70,274.80365,96559.984,13.696427,0.13818307
att71,274.9742,96600.74,13.6861,0.106558345
att72,274.93863,96660.6,13.547452,0.08122256
att73,275.1491,96644.84,13.597887,0.11322121
att74,275.29138,96625.33,13.491741,0.23219952
att75,275.26065,96599.65,13.148779,0.17224708
att76,275.2736,96531.78,13.229284,-0.020839825
att77,275.27048,96476.1,13.309645,-0.10045836
att78,275.21347,96482.31,13.756131,-0.13173307
att79,275.25128,96467.555,13.722614,0.099494085
att80,274.9827,96466.73,13.5298,0.06403542
att81,274.99863,96411.13,13.364219,0.03838577
att82,275.22998,96386.25,13.364469,0.09141279
att83,275.235,96387.336,13.515655,0.019601557
att84,275.3295,96341.14,13.584259,-0.06513112
