,0,1,2,3
att1,277.1796,96468.88,12.54984,0.3648935
att2,277.18835,96506.74,12.814062,0.48435315
att3,276.93292,96491.875,13.330768,0.47002277
att4,276.938,96487.79,13.697899,0.46858644
att5,277.08722,96464.51,13.881357,0.37819934
att6,277.43622,96393.086,13.395492,0.31786084
att7,277.6403,96373.67,13.113473,0.26235273
att8,277.51932,96461.28,13.143621,0.29044244
att9,277.43604,96557.38,13.483736,0.47705105
att10,277.2264,96555.445,13.485488,0.57434183
att11,277.07242,96517.1,13.68772,0.55522645
att12,277.14377,96465.42,13.566255,0.5169114
att13,276.8299,96442.914,13.822349,0.2868218
att14,276.69907,96476.47,13.890253,0.49745923
att15,277.00168,96414.984,13.812458,0.35695046
att16,277.0352,96478.19,13.64142,0.32475752
att17,277.2051,96525.24,13.345679,0.474708
att18,277.12778,96554.164,13.01843,0.4707544
att19,277.25757,96589.48,12.282939,0.46935713
att20,277.4955,96621.58,11.40071,0.33960253
att21,277.5509,96726.33,11.660732,0.36458254
att22,277.6359,96683.516,11.877808,0.5127921
att23,277.3617,96623.93,12.58413,0.50890726
att24,277.02692,96561.56,12.71767,0.65993726
att25,276.90906,96517.15,12.617584,0.6264041
att26,276.9957,96469.0,12.455773,0.6107859
att27,276.90857,96429.17,12.543008,0.49541786
att28,276.81854,96452.88,12.675911,0.46070683
att29,276.84274,96485.53,12.746379,0.5971083
att30,276.80005,96455.96,12.547887,0.64734405
att31,276.72992,96376.01,12.246159,0.47747162
att32,276.5882,96351.55,12.452991,0.45300615
att33,276.17798,96376.414,13.022602,0.34942645
att34,276.11078,96448.61,13.416481,0.2847727
att35,275.99115,96485.12,13.6409445,0.38336197
att36,275.7713,96487.62,13.889317,0.40130058
att37,275.81888,96519.71,14.1103945,0.3917791
att38,276.13315,96507.38,13.714404,0.3186968
att39,276.25116,96491.4,13.286454,0.32179424
att40,275.98386,96480.65,13.277881,0.25942945
att41,275.878,96496.62,13.540485,0.4736522
att42,275.8007,96522.85,13.646782,0.4502417
att43,275.71906,96521.555,13.6940775,0.348774
att44,275.63293,96520.984,13.585341,0.4631147
att45,275.58902,96517.086,13.248273,0.29177815
att46,275.4809,96519.26,12.907629,0.24135666
att47,275.47192,96531.1,12.752668,0.20310616
att48,275.44122,96544.27,12.6838045,0.3051476
att49,275.60944,96513.28,12.432873,0.45290157
att50,275.91022,96471.78,12.329601,0.4648421
att51,275.69818,96462.28,12.734383,0.3581527
att52,275.67258,96445.3,12.80506,0.15959203
att53,275.63702,96452.56,12.722484,0.18586408
att54,275.7112,96491.57,12.63773,0.07683428
att55,275.9979,96480.484,12.561403,0.4126143
att56,276.09998,96504.74,12.713282,0.39184934
att57,275.6957,96507.83,12.895217,0.29329827
att58,275.28345,96474.73,12.993976,0.3122356
att59,275.384,96517.914,12.999539,0.27221555
att60,275.4215,96594.82,13.079934,0.23559749
att61,275.31274,96602.086,13.153366,0.33214632
att62,275.1515,96609.81,13.006467,0.21628341
att63,275.25494,96691.016,12.966707,0.30465686
att64,275.1523,96705.97,13.031119,0.35847995
att65,275.08054,96642.92,12.97312,0.34900516
att66,275.0458,96598.5,13.149342,0.41483274
