,0,1,2,3
att1,276.25092,96238.445,11.760433,0.2733459
att2,276.3077,96241.805,11.791264,0.20459762
att3,276.33176,96330.414,11.965684,0.22026548
att4,276.3668,96419.47,12.318166,0.27965578
att5,276.2397,96461.98,12.508326,0.42243248
att6,276.18512,96465.03,12.525773,0.35925046
att7,276.20978,96443.734,12.38238,0.19426101
att8,276.41098,96381.78,12.270033,0.13571075
att9,276.6456,96324.99,12.608575,0.062286064
att10,276.44498,96272.586,12.535776,0.21717851
att11,276.22485,96247.38,12.579655,0.28463283
att12,276.28214,96231.8,12.511658,0.24936554
att13,276.0778,96214.11,12.342731,0.22702254
att14,276.24142,96207.68,12.2448435,0.20562224
att15,276.24463,96205.54,12.599394,0.21527128
att16,275.74802,96262.34,12.989569,0.25042734
att17,275.58636,96311.945,13.250583,0.20925806
att18,275.69006,96345.805,13.443695,0.23346566
att19,275.62872,96386.734,13.495756,0.26588106
att20,275.33047,96399.805,13.520024,0.3710901
att21,275.30276,96421.914,13.676844,0.36920387
att22,275.0976,96462.56,13.864093,0.25750485
att23,275.09103,96472.11,14.049784,0.34028262
att24,275.05313,96457.445,13.835408,0.2878444
att25,275.05664,96426.0,13.505715,0.16193125
att26,275.35654,96361.86,13.156128,0.32230413
att27,275.65994,96277.41,13.175914,0.3335436
att28,275.62567,96229.17,13.144545,0.22333354
att29,275.58124,96232.16,13.018236,0.14010108
att30,275.92245,96304.8,12.894169,0.27239078
att31,276.12372,96440.234,13.036619,0.24802901
att32,275.91055,96481.31,13.010708,0.19691874
att33,276.05655,96371.66,12.577153,0.2543066
att34,276.17303,96267.555,12.107993,0.24746959
att35,276.36945,96202.35,11.944073,0.25414103
att36,276.2605,96285.81,12.095413,0.34137273
att37,276.5105,96338.44,12.124474,0.35588005
att38,276.66174,96318.35,11.864179,0.30334485
att39,276.6582,96315.195,11.664822,0.36333725
att40,276.44727,96338.2,11.868986,0.41504398
att41,276.31967,96328.35,12.036577,0.43506292
att42,276.2552,96280.76,12.062144,0.3931385
att43,276.08627,96319.24,12.310273,0.28759626
att44,276.06982,96394.85,12.454384,0.19572878
att45,276.01126,96441.63,12.528129,0.35657725
att46,276.04803,96398.984,12.292006,0.21711871
att47,275.95813,96312.67,12.203831,0.32493734
att48,276.0632,96254.6,12.091325,0.3989375
att49,276.20908,96263.47,11.779356,0.6198564
att50,276.02786,96247.13,11.871679,0.38183218
att51,275.7826,96230.62,11.853731,0.3347804
att52,275.90067,96210.61,11.727086,0.29806998
att53,275.86386,96229.83,12.089153,0.2994522
att54,275.38727,96239.37,12.471035,0.3352626
att55,275.0283,96246.74,12.615487,0.3032451
att56,274.8813,96237.32,12.781727,0.15823735
att57,274.74368,96227.3,12.763618,0.1966098
att58,274.89944,96316.73,12.870559,0.18300615
att59,275.3534,96380.29,12.992624,-0.03229157
att60,275.23703,96361.29,13.123749,-0.116192795
att61,275.08676,96339.66,12.953069,0.056703914
att62,275.1762,96371.11,12.909437,-0.0042492826
att63,275.1452,96419.266,13.143893,0.08566409
att64,275.12585,96413.625,13.496927,0.08125872
att65,275.06348,96391.96,13.533115,-0.015629692
att66,275.033,96342.91,13.245221,-0.032171752
att67,275.2186,96272.195,12.967156,0.09797955
att68,275.17606,96299.836,12.8703165,0.108296454
att69,275.20383,96330.83,12.637783,0.017083457
att70,275.17984,96283.47,12.274669,-0.14026149
att71,275.14374,96329.25,12.115681,-0.14896479
att72,275.43573,96423.95,12.048082,-0.008248456
att73,275.3255,96484.81,11.829416,-0.17114906
att74,275.40286,96526.46,11.894427,-0.15190706
att75,275.61185,96494.83,11.881555,-0.0562242
att76,275.58087,96451.23,12.007996,-0.06416077
att77,275.65216,96453.445,12.075767,0.06585918
att78,275.6436,96452.72,12.168549,-0.01991906
att79,275.58713,96432.81,12.167577,0.0006688552
att80,275.6624,96386.55,11.894319,0.024606273
att81,275.33524,96328.11,12.049072,-0.0025883156
att82,275.06122,96340.55,11.925319,-0.051409576
