,0,1,2,3
att1,277.1106,96424.1,14.162208,0.65092295
att2,277.19144,96443.6,14.246715,0.45045486
att3,276.99326,96376.95,14.165367,0.49783215
att4,277.02,96327.414,13.977686,0.4504806
att5,276.83133,96323.766,13.97144,0.40031028
att6,276.70187,96348.625,13.754202,0.3605709
att7,276.8284,96345.13,13.074278,0.18447593
att8,276.91016,96340.09,12.664883,0.31939605
att9,276.95044,96361.94,12.489964,0.36393374
att10,276.72052,96388.15,12.609274,0.47625
att11,276.6553,96366.72,12.8032055,0.51681525
att12,276.32687,96364.38,13.177987,0.4068438
att13,276.38278,96373.72,13.163682,0.32084304
att14,276.4645,96330.25,12.976482,0.2804303
att15,276.35327,96302.125,12.871738,0.34841132
att16,276.49896,96303.37,12.789038,0.4121871
att17,276.67807,96296.18,12.932175,0.3982964
att18,276.6848,96321.086,12.884713,0.41206545
att19,276.64722,96372.25,12.57977,0.44270086
att20,276.60965,96405.805,12.437452,0.3948479
att21,276.42807,96482.97,12.525446,0.47569364
att22,276.29608,96469.21,12.527443,0.34919435
att23,276.15283,96442.07,12.810123,0.46648887
att24,275.99533,96498.69,13.133154,0.55593425
att25,275.82178,96535.19,13.479149,0.50809455
att26,275.5741,96517.88,13.724103,0.49197978
att27,275.61902,96479.5,13.900029,0.51972795
att28,275.68076,96431.94,14.01347,0.4375373
att29,275.59897,96447.8,14.0393715,0.40749058
att30,275.89746,96414.88,13.335953,0.4560999
att31,276.2981,96299.92,12.877152,0.37409827
att32,276.3178,96198.44,12.848503,0.25784367
att33,276.12204,96189.18,12.8884,0.44017416
att34,276.1231,96188.43,12.796684,0.49085718
att35,276.3224,96190.164,12.571244,0.6590537
att36,276.42862,96224.59,12.400926,0.5434275
att37,276.82254,96312.03,12.112739,0.40725833
att38,277.1811,96374.47,12.178692,0.4850867
att39,277.06967,96401.07,11.990397,0.525352
att40,277.0366,96413.695,11.9272785,0.4142867
att41,276.85275,96372.125,12.074879,0.4098356
att42,276.85803,96311.375,12.202165,0.51578104
