,0,1,2,3
att1,276.72397,96674.766,12.774121,0.13139479
att2,276.63937,96636.125,12.680151,0.31561095
att3,276.7761,96576.77,12.549874,0.63003343
att4,276.71527,96528.18,12.382515,0.49338284
att5,276.7593,96512.67,12.450766,0.2520749
att6,276.68536,96504.375,12.330861,0.39456925
att7,276.45856,96509.28,12.394646,0.46967095
att8,276.3556,96479.28,12.327841,0.47889856
att9,276.4354,96465.695,12.187509,0.51189893
att10,276.32654,96485.6,12.259898,0.5676047
att11,276.2508,96508.836,12.172092,0.3955566
att12,276.54132,96479.016,12.263654,0.34546617
att13,276.7355,96419.44,12.030137,0.42641947
att14,276.82397,96365.28,11.714756,0.24383463
att15,276.49576,96385.82,11.894394,0.49854267
att16,276.5428,96382.77,11.895075,0.41803953
att17,276.64554,96393.78,11.757346,0.2370844
att18,276.7276,96398.03,11.79051,0.29744595
att19,276.68146,96392.6,11.732199,0.35024744
att20,276.5469,96416.66,11.503469,0.2550373
att21,276.5036,96429.75,11.542822,0.18932836
att22,276.46765,96420.234,11.747217,0.25871503
att23,276.556,96373.2,11.644384,0.5304594
att24,276.84445,96346.52,11.6669655,0.5372165
att25,276.54724,96410.39,11.912687,0.4514822
att26,276.49905,96451.3,11.985802,0.4151276
att27,276.51855,96464.234,11.985543,0.44436836
att28,276.6382,96494.11,12.050121,0.43030825
att29,276.85635,96510.195,12.029699,0.36469668
att30,276.80084,96521.9,11.988762,0.27261427
att31,276.55417,96540.06,11.775686,0.42384708
att32,276.22433,96553.38,12.095499,0.31094837
att33,276.087,96541.25,12.013771,0.21504676
att34,275.95654,96531.03,11.828921,0.24296145
att35,276.09195,96520.65,11.53263,0.3633229
att36,276.1842,96557.914,11.819326,0.32356182
att37,275.87662,96569.875,12.013498,0.20087926
att38,275.70676,96592.27,12.441358,0.3434277
att39,275.72894,96569.83,12.892669,0.40462142
att40,275.80325,96491.44,12.916747,0.35701203
att41,275.9175,96453.68,12.855764,0.30625477
att42,276.12808,96417.68,12.675793,0.31135574
att43,276.1545,96393.13,12.896771,0.2238129
att44,276.227,96395.71,12.736754,0.2644665
att45,276.52036,96401.15,12.375088,0.27508673
att46,276.62457,96356.95,12.108612,0.16542149
att47,276.5929,96337.39,12.038625,0.15641654
att48,276.48663,96395.68,12.302536,0.20787776
att49,276.5286,96473.484,12.323471,0.19901553
att50,276.31912,96456.26,12.236362,0.28155848
att51,276.28113,96462.734,12.357214,0.36150026
att52,276.27835,96596.484,12.6694355,0.20822123
att53,276.2798,96690.99,12.788902,0.18695982
att54,276.12192,96714.84,13.004908,0.38883188
att55,275.77515,96745.75,13.088936,0.52884996
att56,275.67783,96761.7,13.431504,0.43438074
att57,275.49442,96703.98,13.501635,0.30624717
att58,275.50842,96617.67,13.449852,0.35795102
att59,275.7398,96512.79,13.247094,0.3196176
