,0,1,2,3
att1,276.72668,96501.19,12.063358,0.17621979
att2,276.823,96585.23,12.303972,0.13114926
att3,276.73416,96608.32,12.205707,0.256778
att4,276.46832,96562.25,12.368736,0.091838084
att5,276.42224,96513.89,12.376544,0.07777784
att6,276.2687,96506.5,12.464665,0.08060713
att7,276.12668,96501.75,12.551598,0.24040917
att8,276.1908,96459.13,12.5535,0.12343623
att9,276.33405,96463.33,12.233148,0.19461304
att10,276.49283,96461.164,11.620684,0.15140526
att11,276.62518,96482.68,11.659932,0.20467663
att12,276.29984,96577.47,11.944055,0.17056903
att13,275.90668,96621.49,12.228712,0.3687034
att14,275.87656,96581.52,12.2391405,0.35918012
att15,276.08005,96432.02,12.140252,0.41511333
att16,275.6768,96385.375,12.346882,0.51114637
att17,275.79544,96448.46,11.932285,0.41797954
att18,276.13986,96516.336,11.825288,0.35242596
att19,276.37158,96567.39,11.945388,0.30399555
att20,276.5745,96565.57,11.854013,0.34126252
att21,276.62668,96521.625,12.063864,0.43320224
att22,276.70178,96505.01,12.133238,0.3276789
att23,276.64218,96509.26,12.176816,0.29081163
att24,276.53915,96528.266,12.046144,0.1947015
att25,276.48074,96503.555,12.083305,0.31333354
att26,276.57095,96499.99,12.014912,0.16630429
att27,276.68536,96483.44,12.060026,0.20444927
att28,276.37198,96464.96,12.335115,0.09142237
att29,276.78772,96449.26,12.091497,0.014367694
att30,276.7672,96470.375,11.972365,0.12966041
att31,276.56412,96528.586,12.2678175,0.3403083
att32,276.3424,96584.484,12.490258,0.42148694
att33,276.0216,96623.1,12.467908,0.36063364
att34,276.04773,96630.66,12.320941,0.42848665
att35,276.15735,96604.51,12.345703,0.54225
att36,275.92,96568.72,12.327344,0.582442
att37,275.56784,96539.58,12.40279,0.35251528
att38,275.4256,96493.24,12.786168,0.23462337
att39,275.39984,96468.164,12.8611555,0.26158503
att40,275.27322,96443.57,13.11397,0.1605815
att41,275.05865,96432.95,13.322058,0.37555
att42,274.88983,96429.17,13.303302,0.39734128
att43,274.8559,96413.89,13.132557,0.39412397
att44,274.8576,96368.164,13.108443,0.28845608
att45,274.6585,96393.01,12.900715,0.2038328
att46,274.58917,96405.93,12.839783,0.12559
att47,274.6474,96407.88,13.087769,0.17933045
att48,274.50952,96480.51,13.182727,0.20285489
att49,274.5693,96491.42,13.290936,0.41625392
att50,274.73383,96528.195,13.311821,0.42875493
att51,274.94046,96542.32,13.282349,0.44264573
att52,275.2194,96514.38,13.060712,0.36310893
att53,275.21396,96444.68,12.837585,0.17978513
att54,275.0877,96406.87,12.787126,0.043691963
att55,275.02023,96476.1,12.925924,0.3164509
att56,275.2742,96544.95,12.909047,0.36607683
att57,275.36597,96537.305,13.043655,0.44982314
att58,275.4454,96550.3,13.12421,0.3902484
att59,275.37543,96540.26,13.245297,0.31224886
att60,275.0076,96483.734,13.348439,0.22819461
att61,275.08185,96442.05,13.064724,0.095840044
att62,275.11084,96443.17,12.924142,0.29863682
att63,275.04745,96490.22,12.892834,0.25835633
att64,275.18417,96497.33,12.851831,0.34866932
att65,275.1093,96537.78,13.164175,0.2576446
att66,275.37347,96543.984,12.873071,0.21040821
att67,275.41785,96473.95,12.52314,0.15913537
att68,275.4613,96481.64,12.185661,0.047510576
att69,275.16922,96414.164,12.293414,-0.035331786
att70,275.53497,96281.9,12.325217,-0.19743796
