,0,1,2,3
att1,276.71356,96452.15,13.497892,0.46715862
att2,276.78577,96369.74,13.3178005,0.43615872
att3,276.6918,96280.51,13.132629,0.52499646
att4,276.3601,96369.87,13.174699,0.6292799
att5,276.4232,96430.86,12.9250765,0.40895748
att6,276.47784,96465.96,12.581949,0.34279597
att7,276.68658,96478.71,12.6410265,0.49535593
att8,276.91144,96487.53,12.685501,0.51380056
att9,276.71967,96525.33,12.5220585,0.41892818
att10,276.5429,96516.98,12.711935,0.50932574
att11,276.38184,96494.69,13.083245,0.55629206
att12,276.22183,96492.75,13.375434,0.48823163
att13,275.9987,96441.23,13.483199,0.6272651
att14,276.0469,96378.62,13.384098,0.55269986
att15,276.03464,96367.08,13.129683,0.52307487
att16,276.2042,96386.14,13.130825,0.5112283
att17,276.23026,96387.48,13.212809,0.5765907
att18,276.1922,96373.22,13.172668,0.64471287
att19,276.20987,96379.96,13.315691,0.52617306
att20,276.1697,96400.92,13.426133,0.646232
att21,276.0234,96373.25,13.347454,0.5784582
att22,275.96814,96312.26,13.660269,0.61522263
att23,275.9524,96280.03,13.867642,0.5879472
att24,275.8991,96256.38,13.863334,0.50430185
att25,275.72678,96231.734,13.833096,0.5863662
att26,275.72897,96258.97,13.789566,0.7318532
att27,275.82455,96310.914,13.948187,0.5895008
att28,275.85953,96298.96,13.918906,0.5444967
att29,275.7881,96283.21,13.730538,0.6681204
att30,275.75647,96284.43,13.674831,0.56250113
att31,275.97913,96331.66,13.701372,0.5932992
att32,275.71115,96319.88,13.667681,0.4069342
att33,275.83475,96279.79,13.284581,0.53682
att34,275.905,96283.44,13.134492,0.6977066
att35,275.8486,96305.945,12.936827,0.6025774
att36,275.78632,96302.08,13.218614,0.5474126
att37,275.42786,96326.63,13.219899,0.46316797
att38,275.78583,96361.23,12.762102,0.56790435
att39,275.9539,96349.45,12.604149,0.47508952
att40,275.78198,96382.625,12.854929,0.55299467
att41,275.62128,96393.7,12.762392,0.47888136
att42,275.49225,96388.07,12.803995,0.45505336
att43,275.3675,96387.664,13.151895,0.46556896
att44,275.33032,96448.766,12.898651,0.43763706
att45,275.53806,96444.414,12.436853,0.3380576
att46,275.72556,96391.18,12.028046,0.2262177
att47,275.77084,96343.71,12.079066,0.2244076
att48,275.8118,96342.59,11.799357,0.37101606
att49,275.78345,96306.8,11.635053,0.6101761
att50,275.81076,96258.16,11.518705,0.5357469
att51,275.87085,96228.64,11.515077,0.33191127
att52,276.2793,96244.22,11.509962,0.23018473
att53,276.4414,96305.54,11.650603,0.2758954
att54,276.24973,96360.09,11.395507,0.21598084
att55,276.2661,96372.21,11.375542,0.23710059
att56,276.0945,96382.76,11.628856,0.32183418
att57,275.88495,96402.38,11.897985,0.43055668
att58,275.72775,96414.9,12.194237,0.41253152
att59,275.56528,96464.72,12.258646,0.344905
att60,275.8968,96451.12,12.179541,0.18284075
att61,275.8382,96428.61,12.219019,0.060689736
att62,275.78772,96426.18,12.3491535,0.104668185
att63,275.9798,96430.36,12.251948,0.06660883
att64,275.8981,96404.47,12.229005,0.2163091
att65,275.91727,96346.13,12.405199,0.1077922
att66,275.801,96304.49,12.195233,0.037591502
att67,275.52753,96299.05,12.085111,0.079503514
att68,275.21695,96335.94,12.1352,0.13201685
att69,275.2861,96347.96,12.110813,-0.028608197
att70,275.52127,96345.26,12.127155,0.012379511
att71,275.53757,96327.89,12.060698,0.30917352
att72,275.2963,96445.11,12.192631,0.15320212
att73,275.28143,96508.03,12.1679125,-0.029136077
att74,275.14056,96513.945,12.398917,0.1938434
att75,275.05646,96482.414,12.752656,0.20745437
att76,275.09766,96452.81,12.788613,0.06145944
att77,275.16034,96471.28,12.929334,0.022945248
att78,275.3093,96503.83,12.7828245,0.04050435
att79,275.78137,96509.33,12.563923,-0.024348196
att80,276.08633,96520.93,12.551645,-0.010966332
att81,276.21643,96529.914,12.7286625,-0.0020184335
att82,276.27148,96508.37,12.700491,-0.010591527
att83,276.59155,96481.03,12.514858,0.10358653
att84,276.3515,96462.38,12.959184,0.18727088
att85,276.51602,96450.18,13.001168,0.19271791
att86,276.48526,96443.19,12.516236,0.14386325
att87,276.40225,96434.58,12.38485,0.27452448
att88,276.41428,96447.34,12.374018,0.04958536
att89,276.2014,96493.586,12.6325445,-0.06069045
att90,276.23325,96525.21,12.815342,-0.11251133
att91,276.32007,96501.016,12.843095,0.0096109705
att92,276.49762,96433.23,12.70974,0.019985018
att93,276.54218,96375.625,12.7694435,0.15339439
att94,276.53528,96428.07,12.761668,0.035743155
att95,276.4846,96491.37,13.116283,-0.1423058
att96,276.46744,96524.0,12.777423,-0.031700704
att97,276.85834,96596.64,12.763498,-0.1334777
att98,277.07462,96618.95,12.776423,-0.24549928
att99,277.43164,96592.71,12.458342,-0.21909712
att100,277.24207,96647.91,12.8056345,-0.07704505
att101,277.05942,96642.57,12.848884,-0.20301262
att102,276.9463,96578.27,12.694251,-0.10664166
att103,276.8982,96512.29,12.875631,-0.19506928
att104,276.8326,96461.836,12.930795,-0.18932742
att105,276.7817,96405.69,13.095476,-0.21750654
att106,276.7782,96347.766,13.096467,-0.027652131
att107,276.691,96375.36,13.217742,-0.11302981
att108,276.5145,96438.68,13.538153,-0.0070774187
att109,276.61072,96451.1,13.779981,-0.015902596
att110,276.56592,96400.78,13.9530325,-0.065349065
att111,277.11063,96398.67,13.661958,-0.105701916
att112,277.6266,96448.62,13.618095,-0.15087695
att113,277.9202,96543.7,13.469517,-0.1251988
att114,278.1645,96628.45,13.416016,-0.30874324
att115,278.9317,96645.93,13.020952,-0.3289486
att116,278.8584,96626.29,13.07535,-0.25934917
att117,278.5522,96617.164,13.308966,-0.15998086
att118,278.37265,96640.375,13.623403,-0.3155736
att119,278.0729,96639.52,13.754867,-0.30122882
att120,278.07962,96631.98,13.582036,-0.30105677
att121,278.2823,96627.84,13.406756,-0.26947477
att122,278.3945,96673.59,13.407344,-0.37673613
att123,278.42114,96676.484,13.381836,-0.537363
att124,278.53384,96649.31,13.128025,-0.390935
att125,278.3279,96692.7,13.050712,-0.26517197
att126,278.29337,96704.836,13.0349455,-0.48203087
