,0,1,2,3
att1,276.3337,96393.22,12.256248,0.24900709
att2,276.3552,96437.375,12.08042,0.38461298
att3,276.40005,96428.95,12.001093,0.5599753
att4,276.22104,96447.34,12.200215,0.64279217
att5,276.11026,96490.86,12.425496,0.5552598
att6,276.01965,96485.95,12.546319,0.38283592
att7,276.30814,96437.734,12.367518,0.31854567
att8,276.4216,96385.62,11.985694,0.38914487
att9,276.31128,96385.555,12.2669735,0.27799293
att10,276.16394,96359.05,12.138453,0.21901165
att11,276.11234,96356.22,12.155077,0.24675055
att12,276.03085,96380.85,11.825853,0.42636418
att13,275.92062,96383.87,12.112545,0.42025226
att14,275.7701,96432.49,12.727959,0.48701963
att15,275.86838,96403.445,12.331433,0.34250864
att16,276.5429,96300.79,11.277081,0.22165057
att17,276.66272,96302.01,10.905692,0.14370157
att18,276.65387,96343.33,11.263091,0.14447877
att19,276.66104,96333.14,11.174914,0.1697176
att20,276.3085,96367.125,11.834821,0.24226505
att21,275.96094,96317.586,12.292105,0.31800628
att22,275.79758,96324.9,12.105005,0.24263898
att23,275.7407,96449.86,12.058811,0.15640505
att24,275.52914,96534.54,12.138568,0.2974839
att25,275.7597,96587.96,12.102006,0.12608646
att26,275.8194,96601.09,12.371739,0.2895787
att27,275.79544,96613.17,12.542309,0.31317356
att28,275.9229,96679.8,12.4483385,0.20554611
att29,276.1525,96695.43,12.330082,0.19571155
att30,276.2203,96660.87,12.221977,0.446505
att31,276.31656,96705.06,12.130217,0.43583906
att32,276.19772,96707.3,12.198091,0.416465
att33,276.11826,96696.94,12.441071,0.4428064
att34,276.27505,96670.45,12.4719305,0.39853227
att35,276.3603,96637.734,12.331059,0.28230032
att36,276.4589,96575.42,11.974583,0.13469477
att37,276.4791,96485.58,12.089374,0.26918676
att38,276.29233,96464.81,12.092354,0.1660816
att39,276.06934,96470.17,12.514553,0.048673086
att40,276.17395,96447.56,12.350056,0.01932283
att41,276.04535,96412.57,12.358324,0.17935878
att42,275.65936,96429.18,12.575752,0.17292726
att43,275.36276,96491.58,12.727999,0.27594376
att44,275.49338,96542.5,12.761434,0.28902593
att45,275.67056,96509.76,12.561595,0.15543671
att46,275.83334,96364.89,12.078763,0.2599592
att47,275.6103,96370.4,12.661979,0.33797657
att48,275.40652,96372.32,12.88629,0.15167627
att49,275.153,96369.78,13.084818,0.16941983
att50,275.34058,96345.05,13.152592,0.28087068
