,0,1,2,3
att1,276.04077,96534.484,13.593266,0.25422195
att2,276.05127,96506.97,13.356472,0.18213114
att3,276.27255,96456.53,12.985767,0.11909638
att4,276.23605,96448.55,13.002985,0.19242203
att5,275.94736,96485.695,13.049118,0.20227657
att6,275.84866,96495.08,13.037613,0.16291581
att7,276.08832,96479.875,12.525079,0.17517036
att8,276.30145,96475.72,12.302666,0.2414261
att9,275.79413,96546.664,12.678595,0.28122061
att10,275.59003,96587.87,13.013645,0.32826492
att11,275.69763,96632.6,13.050632,0.19731565
att12,275.67752,96606.2,12.704625,0.2031014
att13,275.68588,96570.46,12.902088,0.0109524615
att14,275.23328,96593.53,13.493876,-0.0005202446
att15,275.26294,96618.47,13.062396,0.16820793
att16,275.62463,96683.03,12.684576,0.20454153
att17,275.61417,96682.33,13.097081,0.4405432
att18,275.5623,96637.77,13.496779,0.363888
att19,275.69397,96564.65,13.65033,0.21003437
att20,275.72064,96520.32,13.764837,0.16408603
att21,275.64725,96491.66,13.734956,0.22749542
att22,275.52292,96455.0,14.006741,0.24757525
att23,275.5089,96467.23,14.111197,0.28753152
att24,275.53906,96548.34,14.014851,0.31384417
att25,275.8177,96572.555,13.5585165,0.13014755
att26,276.0204,96551.03,13.163091,0.22468323
att27,275.90524,96623.445,13.349687,0.24700932
att28,276.26392,96641.414,13.040347,0.12284356
att29,276.26645,96646.95,13.077087,0.08324316
att30,275.89963,96671.016,13.371327,0.1797062
att31,275.57526,96675.28,13.504019,0.27111316
att32,275.62238,96715.4,13.602225,0.10743836
att33,275.30988,96725.945,13.495093,0.15980418
att34,275.28894,96710.22,13.242097,0.29709396
att35,275.20786,96684.01,12.974511,0.34817636
att36,275.40695,96634.65,12.923354,0.20543955
att37,275.495,96594.66,12.733329,0.17035493
att38,275.43765,96548.93,12.738702,0.09811281
att39,275.32947,96518.58,12.674091,0.020519698
att40,275.1314,96470.95,12.467492,0.055568136
att41,274.9018,96450.57,12.769072,0.12802331
att42,274.90784,96396.8,13.085892,0.17422004
att43,274.78415,96360.76,13.105296,0.13880718
att44,274.8731,96378.53,13.082322,0.098393366
att45,275.0452,96473.375,12.684926,0.15546052
att46,275.08356,96596.086,12.642998,0.11141848
att47,275.1065,96676.96,12.519976,-0.09832651
att48,275.189,96684.26,12.366007,0.046971165
att49,275.33426,96724.92,12.273278,0.21553268
att50,275.3826,96770.27,12.265818,0.2679967
att51,275.56708,96755.57,12.167895,0.112070166
att52,275.57144,96737.984,12.039047,0.17487654
att53,275.5997,96671.63,11.686926,0.21638235
att54,275.83475,96611.73,11.109296,0.20084104
att55,275.7746,96564.03,11.08406,0.008928946
att56,275.4582,96489.42,11.168402,0.062290803
att57,275.62628,96465.61,11.276381,0.081838004
att58,275.49548,96534.39,11.699395,0.022872146
att59,275.44217,96620.88,11.879185,0.07563172
att60,275.31726,96687.15,12.200232,0.1276637
att61,275.02463,96682.914,12.430828,0.072079614
att62,274.97678,96717.31,12.535663,-0.09866797
att63,274.91452,96728.12,12.528121,-0.020649467
att64,274.84183,96708.43,12.558695,0.07328967
att65,274.74985,96758.84,12.476703,-0.053999078
att66,274.66162,96749.09,12.622554,-0.055088364
att67,274.5937,96678.72,12.902484,0.07025972
att68,274.7439,96636.08,12.963601,-0.052966967
att69,274.82504,96629.414,12.987743,-0.30209732
att70,274.73404,96659.46,12.956526,-0.22058979
att71,274.88724,96701.1,13.189177,-0.15054396
att72,275.11655,96694.125,13.103584,-0.071666546
att73,274.8492,96687.9,12.9919615,0.12151268
att74,274.92816,96675.24,13.007459,0.081997745
att75,274.73825,96731.56,13.126753,0.07522648
att76,274.61472,96766.38,13.1886635,-0.01960125
att77,274.65564,96750.08,13.370271,0.030342462
att78,274.81247,96731.41,13.522746,0.040279742
att79,274.82025,96755.92,13.487007,-0.17725442
att80,274.8777,96782.19,13.569173,-0.14229071
