,0,1,2,3
att1,276.58215,96560.59,12.236326,0.118110925
att2,276.7465,96587.3,12.213199,0.07405069
att3,276.72858,96586.42,12.252703,0.19637476
att4,276.4726,96607.516,12.18047,0.3047926
att5,276.4044,96609.69,12.184507,0.2860846
att6,276.71866,96586.38,12.099426,0.2504443
att7,276.7208,96592.96,12.101958,0.36305276
att8,276.61697,96553.195,12.282167,0.3831213
att9,276.6623,96497.15,12.214335,0.18369874
att10,276.57733,96492.016,12.35088,0.24204838
att11,276.3496,96489.16,12.428216,0.07206722
att12,276.2856,96478.305,12.355515,-0.044783954
att13,276.2465,96479.766,12.269795,0.1727512
att14,276.04187,96512.95,12.521333,0.2012262
att15,275.80652,96503.6,12.366664,0.35305572
att16,275.65497,96464.375,12.4448595,0.21437027
att17,275.85614,96476.35,12.462604,0.29400507
att18,276.07568,96492.91,12.422074,0.18246773
att19,276.26773,96481.266,12.359523,0.13539502
att20,276.59854,96462.74,11.741717,0.17905167
att21,276.89044,96479.54,11.493212,0.13035391
att22,277.09137,96510.22,11.5888195,0.14390333
att23,276.7566,96512.51,11.902076,0.14970426
att24,276.67957,96513.16,11.860626,0.250353
att25,276.56476,96552.92,12.013257,0.2492895
att26,276.42792,96574.664,12.185227,0.23823743
att27,276.41147,96605.7,12.254922,0.33681613
att28,276.15253,96594.79,12.43169,0.3365648
att29,276.12418,96557.695,12.34033,0.3294836
att30,275.88443,96537.12,12.568123,0.4181764
att31,275.60468,96509.836,12.708043,0.4351285
att32,275.37708,96493.83,13.022495,0.24008745
att33,275.3335,96464.32,12.848654,0.11419534
att34,275.19733,96391.6,12.568029,0.23526657
att35,274.9472,96382.26,12.486945,0.30661726
att36,274.87027,96491.61,12.32154,0.19703877
att37,275.04474,96572.664,12.454583,0.39116636
att38,275.1074,96593.24,12.401787,0.47317454
att39,275.07535,96565.64,12.351204,0.45408785
att40,275.0394,96572.51,12.068543,0.30350465
att41,274.85242,96553.23,12.192684,0.37977186
att42,274.8503,96479.19,12.198335,0.28273404
att43,274.9591,96388.58,12.024879,0.42537773
att44,275.0257,96349.75,12.053636,0.60245156
att45,275.10663,96377.08,12.276952,0.3899905
att46,275.12296,96395.055,12.317212,0.4322946
att47,274.9814,96361.67,12.280452,0.21597801
att48,274.95877,96315.1,12.339655,0.14105885
att49,274.81934,96335.98,12.3034115,0.044304788
att50,274.8371,96372.836,12.38348,-0.0054631922
att51,274.91772,96362.086,12.424479,0.04119297
att52,275.03378,96346.766,12.276374,0.12625016
att53,275.0663,96360.92,12.441132,0.08838572
att54,275.1436,96362.33,12.314384,0.1690278
att55,275.09897,96439.68,12.722951,0.18929417
att56,274.9353,96442.76,12.911534,0.18818504
att57,274.882,96426.79,12.957784,0.22380811
att58,274.69974,96372.04,13.067172,0.20218801
att59,274.72787,96296.58,12.9377575,0.034496788
att60,274.70908,96300.91,12.645074,0.047737878
att61,274.51932,96413.06,12.864649,0.050869588
att62,274.5774,96472.89,12.86446,0.05874534
att63,275.0323,96454.9,12.529957,0.079064935
att64,275.5994,96431.37,12.799424,0.12123484
att65,275.52127,96417.31,12.923064,0.12538342
att66,275.28516,96395.96,12.919786,0.19921048
att67,275.39474,96426.09,12.864162,0.0853549
att68,275.16635,96428.01,12.824951,0.20618716
att69,274.96298,96406.34,13.06775,0.23463006
att70,275.0181,96413.055,13.497051,0.24338026
att71,274.97574,96380.664,13.414579,0.08905258
att72,275.22137,96345.79,12.727909,0.12571734
att73,275.29626,96353.23,12.897338,0.17986785
att74,275.38153,96356.51,13.257936,0.21721478
att75,275.48053,96315.055,13.312276,0.24822487
att76,275.06198,96321.39,13.390481,0.09416315
att77,274.6098,96319.8,13.690541,0.14134336
att78,274.28024,96356.55,13.821625,0.09540148
att79,274.3467,96410.77,13.704056,0.06607135
att80,274.70938,96374.66,13.305597,0.13295291
att81,274.96042,96381.03,13.065771,0.15739362
att82,275.1312,96391.195,13.004486,0.1401324
att83,274.90955,96408.03,13.059416,0.119361855
att84,274.99155,96412.19,13.134984,0.032166272
att85,275.12006,96390.6,13.255123,0.008415211
att86,275.30273,96366.37,13.182154,0.027819676
att87,275.3035,96405.98,13.012118,0.119399875
att88,275.24207,96510.52,13.456318,0.28677034
att89,275.25085,96545.05,13.792657,0.12543954
att90,275.40414,96565.95,13.707194,0.0072299717
att91,275.5611,96544.0,13.348337,-0.14850432
att92,275.53473,96515.65,13.297138,-0.23736668
att93,275.23184,96561.48,13.396418,-0.21992564
att94,275.3652,96585.45,13.565788,-0.11071336
att95,275.33487,96514.9,13.724452,0.06581738
att96,275.35977,96398.82,13.425544,-0.10732202
att97,275.22726,96263.76,13.133471,-0.04216975
att98,275.38464,96290.17,13.500567,-0.19467734
att99,275.40692,96346.15,13.807892,-0.10817149
att100,275.21375,96373.25,14.177601,-0.13641822
att101,275.07492,96362.12,14.23209,-0.1502253
att102,275.1713,96375.945,14.119316,-0.18610147
att103,275.41388,96372.56,14.179741,-0.14304492
att104,275.6335,96416.44,14.0455265,-0.2489905
att105,275.60275,96467.47,13.981754,-0.15759787
att106,275.84064,96454.85,13.784067,-0.23441291
att107,276.5154,96424.984,13.336879,-0.19118892
att108,276.4249,96427.3,13.432357,-0.2561442
att109,276.19638,96310.914,13.433448,-0.25592434
att110,276.159,96281.23,13.667452,-0.2557457
att111,276.3713,96297.664,13.381671,-0.29683104
att112,276.2923,96293.12,13.44522,-0.18065059
att113,276.53024,96328.45,13.670142,-0.21713644
att114,276.8387,96364.19,13.516029,-0.29030722
att115,276.71066,96391.22,13.666756,-0.33455372
att116,276.65903,96399.55,13.773439,-0.29646954
att117,276.6857,96373.34,13.586132,-0.31111276
att118,276.61874,96385.78,13.736068,-0.35489425
att119,277.179,96392.31,13.427284,-0.390171
att120,277.39996,96385.82,13.222509,-0.3831515
att121,277.37677,96431.96,13.366126,-0.3706439
att122,277.33224,96399.24,13.37554,-0.4665989
att123,277.22284,96387.07,13.17275,-0.31604442
att124,277.08972,96412.57,13.511525,-0.22478299
att125,277.0104,96421.38,13.535954,-0.28774425
att126,276.99387,96418.54,13.475192,-0.4933427
