,1,2,3,4,5,6,7,8,9,10
1981,89.13414548707755,90.21170515937582,91.11408484994031,94.54147071462272,94.69623325001525,95.28977846422171,96.50949003442018,97.80220698641672,99.39110839300884,100.32653112748967
1982,86.41672914795234,87.25745187742713,88.08491401638162,90.53781774718605,90.86232156771561,91.32980410153799,91.98953460621156,92.25193681249063,92.71130936423639,93.9189920310721
1983,88.33398542203109,90.33747019530293,90.6854902694089,90.70775005310779,92.02662109290502,94.7280710512354,95.8733280769014,96.08479452329284,96.2042230714794,97.1058437479188
1984,90.1576302924539,91.42836135021773,92.30164049426837,93.46843881142786,93.68036254562087,96.79330944188604,96.89937525923037,96.9542401487175,97.65632928828681,97.94383621424865
1985,78.9930425333767,79.77435762292765,81.7191164653279,83.69074013789745,85.11260373868215,85.16372666057873,85.22585822995141,85.81617934925801,89.64996429514594,89.83006222945865
1986,83.31260700619721,84.29190935433176,84.75277706224159,85.04024378993384,89.02639785677596,92.58148197644039,93.35717741008241,93.69134477994751,93.97834212770528,94.13055084724984
1987,78.31391512152474,81.40425006670264,81.58064765448503,81.98529823100716,83.12444337120047,83.59734937293335,84.15719109857376,84.49855042573874,86.77105142500538,89.94972851597667
1988,84.25727031112227,87.1600422217036,89.00237428605931,90.25274919568274,92.46558143998433,93.76720925509636,94.3637249399992,96.4402855069731,98.05864125404742,98.32263426172076
1989,88.00803692096164,94.03137372051232,94.80041344781017,95.12436948085973,95.47496861944416,97.06700484303587,98.53610203317893,100.04755456725407,101.62652845149766,102.66233325772066
1990,89.53903140245055,89.7397886660107,90.9755648888626,94.74639069986816,95.02031997804654,95.35508867987664,95.74656486203916,96.16568970946011,96.32116756769571,96.36879494068475
1991,84.76310921079205,85.51648683497606,85.56152091829367,90.32598017809663,92.33691211397526,92.78418731264954,93.3678131749436,94.61925535726462,94.86752908441399,95.70037458927267
1992,83.22356948423379,86.70077241864914,88.38934305163806,89.60556359760537,90.2980677745681,90.73102357403049,91.45890878895857,92.63972054136644,92.73148650843422,94.30561938804445
1993,81.03093209019036,81.75579036415347,81.93022794559212,86.19593017652404,86.58942438667971,88.25022678038196,90.78617484821355,92.05218748139416,92.23089962684625,92.67684948745135
1994,85.36235868929334,86.82599626194035,90.6511363998805,91.8017073769142,91.89091159942332,92.64586360616427,92.76146085904105,92.96852795767975,93.28962572713998,93.61273135911864
1995,83.63283737381981,84.09228824394721,86.20020348560598,87.12597861120459,87.77710011094756,88.5608518179845,89.72977964302527,90.30840682844862,91.10942947447674,91.86967632036867
1996,90.5155391955546,90.90995774660507,92.40142595898347,92.46686907589924,95.88474947466433,97.12535470969203,97.14419695888489,98.4023913689973,100.05370243372076,100.39075622137118
1997,88.06127481056599,89.05291436217382,89.23748795426529,89.2896481195569,89.41329836172555,91.3522695006963,92.35445258679012,93.42659821851122,93.84841118025638,94.1899109782637
1998,83.58404387735537,86.03490286844526,86.30438637965997,86.43517189855835,86.65696959237731,87.79611298603125,88.214775759891,88.77630674368925,88.93803101307593,89.33235957342636
1999,83.896596705106,84.86091186687973,85.4490873286738,85.52995522827324,86.09150122236058,87.39388277961557,87.45768119519217,87.61347815247807,89.90169291345369,90.63631383174591
2000,89.407177358257,90.75841323955046,92.47886467000204,94.18617771190088,94.88568644427926,96.0988262270467,97.64200545469026,97.66551170871125,97.99616292268523,98.08787148667314
2001,78.51806053012557,78.83569086326644,82.90899408366163,83.77268175436473,85.22131682783704,87.36928861853411,89.03565074897651,89.67205363597785,89.96041206229273,91.32318723640796
2002,88.36106902237873,93.31200177015845,93.71023035394782,95.25782544815999,95.66488907278523,95.96670426540517,97.41893458589418,97.68914746568323,97.80253919553098,97.87810846287312
2003,85.0919110404734,85.45744338727671,87.68329879588549,88.41678501543822,88.42988177029288,88.94132532924681,89.01867700880898,89.48973837767629,90.82675319122816,91.863485757515
2004,81.82671449036306,86.73186973388741,87.16083673247864,88.22907074498747,89.62028262942144,90.33697728806229,90.80778063569595,90.8647769132397,92.15859129879907,93.02013770214636
2005,83.2938382874421,83.75043502385205,84.61773158749605,86.18701058871399,86.4613472784357,87.70124322036787,88.64363208788683,89.16847971869778,89.6811106610602,89.99676275705758
2006,85.63116570381722,88.05394758450976,89.91580748511183,91.64901056208532,91.84513182760895,95.30828823746492,95.6693858095515,96.21506095937754,96.2538696825558,97.28516309758369
2007,82.02946354679177,88.55655361719838,93.40524113187132,93.52193228866163,93.81626728926454,94.26680480104034,94.5946498567122,94.85314076699316,94.8555970658774,94.90351762684902
2008,83.29837423041862,86.9976225789807,88.71102112890932,88.95008452525096,90.60714888030408,90.94239181260447,92.21247406056486,92.4824236157048,92.57418437332224,93.66378680146518
2009,82.16121099331052,83.3485856357034,83.66347781967413,85.53746834429424,89.86356498569106,90.50069194550417,91.47331957909174,93.69630807469082,93.7216896330026,94.31285725047701
2010,85.85416310263253,88.57539103905071,88.78200595111343,90.38485056191911,91.14517581607343,91.28000428986653,91.84119813374674,91.87086329709959,92.7661167553516,95.81502307307846
2011,84.93651516818566,88.16087644873222,90.1936521653644,91.39085279022996,93.08123260999355,93.22107051497292,94.15609061425272,94.61202825875884,94.75105494881794,94.83224077779073
2012,83.24123485748969,86.4937784147575,86.93124111821014,89.11718037451261,89.40701883879461,89.78192491391708,90.81969483738904,93.17243395296367,94.22298370974039,95.43046328273607
2013,82.076957265627,86.4489822135289,87.90862796446258,87.95671340470808,88.41889466800585,88.87240009583994,89.9903494114937,90.47492679750736,91.27229407307163,91.45188867676397
2014,86.70705649597103,89.9446364779642,90.73703847814319,91.39937062165869,91.66541255919526,91.96930281966623,92.30183592077407,93.64086414093755,93.89819314282732,94.26383591484085
2015,89.12101488118996,91.6816784845548,92.46916755381416,92.71160551007398,93.19140842991823,93.5942404441371,94.8767109196427,94.9203014211782,95.28588865637731,95.61191471637996
2016,90.53775912010035,91.45721197070174,91.47066638443557,91.95327995904697,94.08693318888378,94.59085535419734,95.35314072426274,95.53680636982327,95.70882800533296,95.8338278032442
2017,83.49341093616198,84.90546970218864,89.84035524318737,91.44504624384501,91.8634597890761,91.92610462869676,92.24499205393676,94.0045547404287,94.1069792612331,94.8767480134794
2018,85.79446102131108,85.9026892062072,87.03795323981038,88.37111701925407,89.31804295599719,90.40043953108092,90.64275912887175,91.90470832113098,91.92773607510925,93.17102547548654
2019,93.84044884825306,94.3276759541469,94.46402693007363,95.25221855160981,100.09551372924167,100.76749974929123,101.41926060509614,101.54851445189607,101.69715077431177,102.10214914715793
2020,85.77918608311654,90.86317282499733,91.29163620649467,91.83285604708567,91.85987853506823,92.29302385415585,93.0487504286147,93.53742803193536,93.61571531307979,94.34025002259169
